GO_IDs	GO_terms
GO:0050708	regulation of protein secretion
GO:0050709	negative regulation of protein secretion
GO:0050710	negative regulation of cytokine secretion
GO:0050713	negative regulation of interleukin-1 beta secretion
GO:0050714	positive regulation of protein secretion
GO:0050715	positive regulation of cytokine secretion
GO:0050716	positive regulation of interleukin-1 secretion
GO:0050727	regulation of inflammatory response
GO:0050728	negative regulation of inflammatory response
GO:0050729	positive regulation of inflammatory response
GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation
GO:0050767	regulation of neurogenesis
GO:0050768	negative regulation of neurogenesis
GO:0050769	positive regulation of neurogenesis
GO:0050770	regulation of axonogenesis
GO:0050772	positive regulation of axonogenesis
GO:0050773	regulation of dendrite development
GO:0050776	regulation of immune response
GO:0050787	detoxification of mercury ion
GO:0050790	regulation of catalytic activity
GO:0050793	regulation of developmental process
GO:0050795	regulation of behavior
GO:0050796	regulation of insulin secretion
GO:0050801	ion homeostasis
GO:0050803	regulation of synapse structure or activity
GO:0050804	modulation of chemical synaptic transmission
GO:0050806	positive regulation of synaptic transmission
GO:0050808	synapse organization
GO:0050819	negative regulation of coagulation
GO:0050821	protein stabilization
GO:0050829	defense response to Gram-negative bacterium
GO:0050830	defense response to Gram-positive bacterium
GO:0050832	defense response to fungus
GO:0050848	regulation of calcium-mediated signaling
GO:0050852	T cell receptor signaling pathway
GO:0050853	B cell receptor signaling pathway
GO:0050856	regulation of T cell receptor signaling pathway
GO:0050861	positive regulation of B cell receptor signaling pathway
GO:0050862	positive regulation of T cell receptor signaling pathway
GO:0050863	regulation of T cell activation
GO:0050868	negative regulation of T cell activation
GO:0050871	positive regulation of B cell activation
GO:0050873	brown fat cell differentiation
GO:0050877	nervous system process
GO:0050880	regulation of blood vessel size
GO:0050881	musculoskeletal movement
GO:0050885	neuromuscular process controlling balance
GO:0050890	cognition
GO:0050891	multicellular organismal water homeostasis
GO:0050892	intestinal absorption
GO:0050896	response to stimulus
GO:0050900	leukocyte migration
GO:0050901	leukocyte tethering or rolling
GO:0050905	neuromuscular process
GO:0050906	detection of stimulus involved in sensory perception
GO:0050908	detection of light stimulus involved in visual perception
GO:0050909	sensory perception of taste
GO:0050910	detection of mechanical stimulus involved in sensory perception of sound
GO:0050918	positive chemotaxis
GO:0050919	negative chemotaxis
GO:0050920	regulation of chemotaxis
GO:0050930	induction of positive chemotaxis
GO:0050931	pigment cell differentiation
GO:0050934	late stripe melanocyte differentiation
GO:0050935	iridophore differentiation
GO:0050936	xanthophore differentiation
GO:0050938	regulation of xanthophore differentiation
GO:0050951	sensory perception of temperature stimulus
GO:0050953	sensory perception of light stimulus
GO:0050957	equilibrioception
GO:0050960	detection of temperature stimulus involved in thermoception
GO:0050974	detection of mechanical stimulus involved in sensory perception
GO:0050975	sensory perception of touch
GO:0050976	detection of mechanical stimulus involved in sensory perception of touch
GO:0050982	detection of mechanical stimulus
GO:0050996	positive regulation of lipid catabolic process
GO:0051012	microtubule sliding
GO:0051013	microtubule severing
GO:0051014	actin filament severing
GO:0051016	barbed-end actin filament capping
GO:0051017	actin filament bundle assembly
GO:0051026	chiasma assembly
GO:0051028	mRNA transport
GO:0051045	negative regulation of membrane protein ectodomain proteolysis
GO:0051056	regulation of small GTPase mediated signal transduction
GO:0051057	positive regulation of small GTPase mediated signal transduction
GO:0051084	'de novo' posttranslational protein folding
GO:0051085	chaperone cofactor-dependent protein refolding
GO:0051090	regulation of DNA-binding transcription factor activity
GO:0051091	positive regulation of DNA-binding transcription factor activity
GO:0051092	positive regulation of NF-kappaB transcription factor activity
GO:0051094	positive regulation of developmental process
GO:0051096	positive regulation of helicase activity
GO:0051103	DNA ligation involved in DNA repair
GO:0051123	RNA polymerase II transcriptional preinitiation complex assembly
GO:0051124	synaptic growth at neuromuscular junction
GO:0051126	negative regulation of actin nucleation
GO:0051127	positive regulation of actin nucleation
GO:0051131	chaperone-mediated protein complex assembly
GO:0051145	smooth muscle cell differentiation
GO:0051146	striated muscle cell differentiation
GO:0051155	positive regulation of striated muscle cell differentiation
GO:0051156	glucose 6-phosphate metabolic process
GO:0051168	nuclear export
GO:0051169	nuclear transport
GO:0051170	import into nucleus
GO:0051177	meiotic sister chromatid cohesion
GO:0051180	vitamin transport
GO:0051209	release of sequestered calcium ion into cytosol
GO:0051216	cartilage development
GO:0051224	negative regulation of protein transport
GO:0051225	spindle assembly
GO:0051228	mitotic spindle disassembly
GO:0051236	establishment of RNA localization
GO:0051255	spindle midzone assembly
GO:0051256	mitotic spindle midzone assembly
GO:0051258	protein polymerization
GO:0051259	protein complex oligomerization
GO:0051260	protein homooligomerization
GO:0051262	protein tetramerization
GO:0051276	chromosome organization
GO:0051279	regulation of release of sequestered calcium ion into cytosol
GO:0051281	positive regulation of release of sequestered calcium ion into cytosol
GO:0051283	negative regulation of sequestering of calcium ion
GO:0051284	positive regulation of sequestering of calcium ion
GO:0051289	protein homotetramerization
GO:0051290	protein heterotetramerization
GO:0051291	protein heterooligomerization
GO:0051292	nuclear pore complex assembly
GO:0051294	establishment of spindle orientation
GO:0051298	centrosome duplication
GO:0051300	spindle pole body organization
GO:0051301	cell division
GO:0051302	regulation of cell division
GO:0051303	establishment of chromosome localization
GO:0051304	chromosome separation
GO:0051306	mitotic sister chromatid separation
GO:0051307	meiotic chromosome separation
GO:0051310	metaphase plate congression
GO:0051311	meiotic metaphase plate congression
GO:0051315	attachment of mitotic spindle microtubules to kinetochore
GO:0051321	meiotic cell cycle
GO:0051341	regulation of oxidoreductase activity
GO:0051345	positive regulation of hydrolase activity
GO:0051346	negative regulation of hydrolase activity
GO:0051382	kinetochore assembly
GO:0051383	kinetochore organization
GO:0051384	response to glucocorticoid
GO:0051391	tRNA acetylation
GO:0051402	neuron apoptotic process
GO:0051412	response to corticosterone
GO:0051414	response to cortisol
GO:0051415	microtubule nucleation by interphase microtubule organizing center
GO:0051438	regulation of ubiquitin-protein transferase activity
GO:0051443	positive regulation of ubiquitin-protein transferase activity
GO:0051445	regulation of meiotic cell cycle
GO:0051447	negative regulation of meiotic cell cycle
GO:0051452	intracellular pH reduction
GO:0051453	regulation of intracellular pH
GO:0051455	attachment of spindle microtubules to kinetochore involved in homologous chromosome segregation
GO:0051460	negative regulation of corticotropin secretion
GO:0051480	regulation of cytosolic calcium ion concentration
GO:0051482	positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway
GO:0051489	regulation of filopodium assembly
GO:0051490	negative regulation of filopodium assembly
GO:0051491	positive regulation of filopodium assembly
GO:0051492	regulation of stress fiber assembly
GO:0051493	regulation of cytoskeleton organization
GO:0051496	positive regulation of stress fiber assembly
GO:0051497	negative regulation of stress fiber assembly
GO:0051560	mitochondrial calcium ion homeostasis
GO:0051561	positive regulation of mitochondrial calcium ion concentration
GO:0051567	histone H3-K9 methylation
GO:0051568	histone H3-K4 methylation
GO:0051569	regulation of histone H3-K4 methylation
GO:0051570	regulation of histone H3-K9 methylation
GO:0051571	positive regulation of histone H3-K4 methylation
GO:0051572	negative regulation of histone H3-K4 methylation
GO:0051574	positive regulation of histone H3-K9 methylation
GO:0051583	dopamine uptake involved in synaptic transmission
GO:0051584	regulation of dopamine uptake involved in synaptic transmission
GO:0051591	response to cAMP
GO:0051592	response to calcium ion
GO:0051597	response to methylmercury
GO:0051598	meiotic recombination checkpoint
GO:0051601	exocyst localization
GO:0051603	proteolysis involved in cellular protein catabolic process
GO:0051604	protein maturation
GO:0051607	defense response to virus
GO:0051610	serotonin uptake
GO:0051639	actin filament network formation
GO:0051642	centrosome localization
GO:0051645	Golgi localization
GO:0051646	mitochondrion localization
GO:0051647	nucleus localization
GO:0051648	vesicle localization
GO:0051649	establishment of localization in cell
GO:0051666	actin cortical patch localization
GO:0051673	membrane disruption in other organism
GO:0051693	actin filament capping
GO:0051694	pointed-end actin filament capping
GO:0051697	protein delipidation
GO:0051714	positive regulation of cytolysis in other organism
GO:0051725	protein de-ADP-ribosylation
GO:0051726	regulation of cell cycle
GO:0051754	meiotic sister chromatid cohesion, centromeric
GO:0051764	actin crosslink formation
GO:0051781	positive regulation of cell division
GO:0051782	negative regulation of cell division
GO:0051792	medium-chain fatty acid biosynthetic process
GO:0051793	medium-chain fatty acid catabolic process
GO:0051823	regulation of synapse structural plasticity
GO:0051865	protein autoubiquitination
GO:0051875	pigment granule localization
GO:0051876	pigment granule dispersal
GO:0051877	pigment granule aggregation in cell center
GO:0051881	regulation of mitochondrial membrane potential
GO:0051892	negative regulation of cardioblast differentiation
GO:0051893	regulation of focal adhesion assembly
GO:0051894	positive regulation of focal adhesion assembly
GO:0051896	regulation of protein kinase B signaling
GO:0051897	positive regulation of protein kinase B signaling
GO:0051898	negative regulation of protein kinase B signaling
GO:0051918	negative regulation of fibrinolysis
GO:0051923	sulfation
GO:0051924	regulation of calcium ion transport
GO:0051926	negative regulation of calcium ion transport
GO:0051928	positive regulation of calcium ion transport
GO:0051930	regulation of sensory perception of pain
GO:0051932	synaptic transmission, GABAergic
GO:0051958	methotrexate transport
GO:0051960	regulation of nervous system development
GO:0051963	regulation of synapse assembly
GO:0051965	positive regulation of synapse assembly
GO:0051966	regulation of synaptic transmission, glutamatergic
GO:0051968	positive regulation of synaptic transmission, glutamatergic
GO:0051969	regulation of transmission of nerve impulse
GO:0051973	positive regulation of telomerase activity
GO:0051974	negative regulation of telomerase activity
GO:0051977	lysophospholipid transport
GO:0051984	positive regulation of chromosome segregation
